type,user_id,time,vote
accepted-answer,139985,20141014,5
accepted-answer,207421,20141014,1
accepted-answer,207421,20141014,1
accepted-answer,335858,20141014,2
accepted-answer,335858,20141014,0
accepted-answer,438154,20141014,2
accepted-answer,522444,20141014,1
accepted-answer,571407,20141014,2
accepted-answer,829571,20141014,2
accepted-answer,871026,20141014,1
accepted-answer,984823,20141014,7
accepted-answer,992484,20141014,3
accepted-answer,992484,20141014,2
accepted-answer,992484,20141014,3
accepted-answer,992484,20141014,1
accepted-answer,992484,20141014,0
accepted-answer,992484,20141014,0
accepted-answer,992484,20141014,3
accepted-answer,1065197,20141014,2
accepted-answer,1065197,20141014,1
accepted-answer,1221571,20141014,2
accepted-answer,1221571,20141014,2
accepted-answer,1221571,20141014,2
accepted-answer,1221571,20141014,1
accepted-answer,1221571,20141014,2
accepted-answer,1221571,20141014,4
accepted-answer,1221571,20141014,2
accepted-answer,1393766,20141014,1
accepted-answer,1393766,20141014,2
accepted-answer,1393766,20141014,3
accepted-answer,1707091,20141014,2
accepted-answer,1707091,20141014,2
accepted-answer,1831293,20141014,0
accepted-answer,2189127,20141014,2
accepted-answer,2193767,20141014,2
accepted-answer,2422776,20141014,0
accepted-answer,2670892,20141014,1
accepted-answer,2711488,20141014,5
accepted-answer,2711488,20141014,1
accepted-answer,2711488,20141014,1
accepted-answer,3545273,20141014,2
answer,22656,20141014,5
answer,22656,20141014,1
answer,22656,20141014,6
answer,22656,20141014,1
answer,139985,20141014,0
answer,207421,20141014,4
answer,256196,20141014,2
answer,256196,20141014,3
answer,256196,20141014,2
answer,260990,20141014,0
answer,335858,20141014,0
answer,522444,20141014,1
answer,571407,20141014,0
answer,571407,20141014,0
answer,571407,20141014,1
answer,573032,20141014,2
answer,829571,20141014,1
answer,984823,20141014,1
answer,984823,20141014,0
answer,984823,20141014,0
answer,984823,20141014,0
answer,984823,20141014,0
answer,984823,20141014,0
answer,984823,20141014,1
answer,992484,20141014,2
answer,992484,20141014,1
answer,1081110,20141014,0
answer,1103872,20141014,2
answer,1221571,20141014,1
answer,1221571,20141014,0
answer,1221571,20141014,1
answer,1221571,20141014,1
answer,1221571,20141014,0
answer,1221571,20141014,0
answer,1393766,20141014,1
answer,1705598,20141014,0
answer,1707091,20141014,0
answer,1707091,20141014,8
answer,1707091,20141014,3
answer,2189127,20141014,0
answer,2193767,20141014,14
answer,2193767,20141014,1
answer,2193767,20141014,0
answer,2300597,20141014,2
answer,2310289,20141014,0
answer,2422776,20141014,4
answer,2587435,20141014,1
answer,2670892,20141014,0
answer,2670892,20141014,0
answer,2670892,20141014,2
answer,2970947,20141014,0
answer,2970947,20141014,0
answer,2970947,20141014,1
answer,2970947,20141014,4
answer,2970947,20141014,3
answer,2970947,20141014,0
answer,3545273,20141014,1
answer,3545273,20141014,1
accepted-answer,22656,20141015,4
accepted-answer,22656,20141015,2
accepted-answer,22656,20141015,6
accepted-answer,22656,20141015,11
accepted-answer,139985,20141015,3
accepted-answer,207421,20141015,1
accepted-answer,335858,20141015,1
accepted-answer,335858,20141015,2
accepted-answer,438154,20141015,4
accepted-answer,438154,20141015,1
accepted-answer,438154,20141015,1
accepted-answer,571407,20141015,5
accepted-answer,571407,20141015,1
accepted-answer,573032,20141015,1
accepted-answer,871026,20141015,1
accepted-answer,984823,20141015,0
accepted-answer,992484,20141015,0
accepted-answer,992484,20141015,0
accepted-answer,992484,20141015,4
accepted-answer,992484,20141015,0
accepted-answer,992484,20141015,2
accepted-answer,992484,20141015,2
accepted-answer,992484,20141015,2
accepted-answer,992484,20141015,2
accepted-answer,992484,20141015,3
accepted-answer,992484,20141015,3
accepted-answer,1065197,20141015,3
accepted-answer,1065197,20141015,3
accepted-answer,1081110,20141015,1
accepted-answer,1081110,20141015,2
accepted-answer,1221571,20141015,1
accepted-answer,1221571,20141015,1
accepted-answer,1221571,20141015,2
accepted-answer,1221571,20141015,11
accepted-answer,1705598,20141015,1
accepted-answer,1705598,20141015,2
accepted-answer,1707091,20141015,9
accepted-answer,1707091,20141015,2
accepted-answer,2189127,20141015,1
accepted-answer,2189127,20141015,0
accepted-answer,2189127,20141015,0
accepted-answer,2422776,20141015,5
accepted-answer,2464386,20141015,2
accepted-answer,2587435,20141015,0
accepted-answer,2670892,20141015,2
accepted-answer,2670892,20141015,1
accepted-answer,2670892,20141015,1
accepted-answer,2970947,20141015,2
accepted-answer,2970947,20141015,5
accepted-answer,2970947,20141015,3
accepted-answer,2970947,20141015,1
accepted-answer,2970947,20141015,1
accepted-answer,3218114,20141015,0
accepted-answer,3545273,20141015,0
accepted-answer,3545273,20141015,1
accepted-answer,3545273,20141015,0
accepted-answer,3545273,20141015,1
accepted-answer,3545273,20141015,0
answer,139985,20141015,2
answer,207421,20141015,0
answer,207421,20141015,0
answer,256196,20141015,3
answer,335858,20141015,1
answer,522444,20141015,2
answer,522444,20141015,3
answer,522444,20141015,3
answer,871026,20141015,0
answer,871026,20141015,2
answer,984823,20141015,3
answer,984823,20141015,0
answer,984823,20141015,1
answer,992484,20141015,0
answer,992484,20141015,4
answer,992484,20141015,0
answer,992484,20141015,2
answer,992484,20141015,1
answer,1065197,20141015,1
answer,1065197,20141015,2
answer,1065197,20141015,2
answer,1065197,20141015,9
answer,1081110,20141015,6
answer,1081110,20141015,0
answer,1093528,20141015,0
answer,1221571,20141015,0
answer,1221571,20141015,0
answer,1221571,20141015,3
answer,1221571,20141015,0
answer,1221571,20141015,1
answer,1221571,20141015,0
answer,1705598,20141015,1
answer,1705598,20141015,1
answer,1831293,20141015,0
answer,2193767,20141015,1
answer,2193767,20141015,3
answer,2193767,20141015,3
answer,2193767,20141015,2
answer,2422776,20141015,0
answer,2422776,20141015,4
answer,2670892,20141015,3
answer,2670892,20141015,0
answer,2711488,20141015,5
answer,2970947,20141015,4
answer,2970947,20141015,1
answer,2970947,20141015,0
answer,2970947,20141015,5
answer,2970947,20141015,1
answer,2970947,20141015,1
answer,3182664,20141015,2
accepted-answer,22656,20141016,2
accepted-answer,22656,20141016,2
accepted-answer,22656,20141016,1
accepted-answer,131872,20141016,1
accepted-answer,207421,20141016,2
accepted-answer,256196,20141016,0
accepted-answer,438154,20141016,2
accepted-answer,438154,20141016,1
accepted-answer,438154,20141016,0
accepted-answer,438154,20141016,2
accepted-answer,438154,20141016,3
accepted-answer,438154,20141016,1
accepted-answer,522444,20141016,3
accepted-answer,522444,20141016,2
accepted-answer,571407,20141016,2
accepted-answer,829571,20141016,2
accepted-answer,829571,20141016,1
accepted-answer,871026,20141016,2
accepted-answer,984823,20141016,1
accepted-answer,984823,20141016,0
accepted-answer,992484,20141016,1
accepted-answer,992484,20141016,0
accepted-answer,992484,20141016,4
accepted-answer,1065197,20141016,1
accepted-answer,1103872,20141016,1
accepted-answer,1221571,20141016,3
accepted-answer,1221571,20141016,3
accepted-answer,1221571,20141016,1
accepted-answer,1221571,20141016,0
accepted-answer,1221571,20141016,1
accepted-answer,1221571,20141016,0
accepted-answer,1393766,20141016,0
accepted-answer,1705598,20141016,1
accepted-answer,1707091,20141016,2
accepted-answer,1707091,20141016,4
accepted-answer,2189127,20141016,1
accepted-answer,2193767,20141016,0
accepted-answer,2422776,20141016,0
accepted-answer,2422776,20141016,6
accepted-answer,2422776,20141016,4
accepted-answer,2464386,20141016,1
accepted-answer,2670892,20141016,3
accepted-answer,2670892,20141016,3
accepted-answer,2711488,20141016,4
accepted-answer,2970947,20141016,1
accepted-answer,2970947,20141016,5
accepted-answer,2970947,20141016,2
accepted-answer,2970947,20141016,0
accepted-answer,3182664,20141016,2
answer,22656,20141016,0
answer,22656,20141016,4
answer,139985,20141016,1
answer,207421,20141016,0
answer,207421,20141016,1
answer,207421,20141016,1
answer,256196,20141016,1
answer,335858,20141016,0
answer,438154,20141016,0
answer,438154,20141016,5
answer,438154,20141016,0
answer,522444,20141016,2
answer,829571,20141016,0
answer,829571,20141016,3
answer,871026,20141016,2
answer,871026,20141016,4
answer,992484,20141016,4
answer,992484,20141016,1
answer,992484,20141016,2
answer,992484,20141016,1
answer,992484,20141016,0
answer,992484,20141016,0
answer,992484,20141016,0
answer,1081110,20141016,2
answer,1093528,20141016,0
answer,1221571,20141016,0
answer,1221571,20141016,2
answer,1393766,20141016,0
answer,1705598,20141016,0
answer,1707091,20141016,1
answer,1707091,20141016,3
answer,1707091,20141016,2
answer,1707091,20141016,4
answer,1707091,20141016,1
answer,2193767,20141016,5
answer,2193767,20141016,2
answer,2422776,20141016,0
answer,2464386,20141016,1
answer,2670892,20141016,1
answer,2670892,20141016,1
answer,2711488,20141016,1
answer,2970947,20141016,1
answer,2970947,20141016,3
answer,2970947,20141016,1
answer,2970947,20141016,1
answer,3218114,20141016,3
answer,3545273,20141016,0
accepted-answer,22656,20141017,2
accepted-answer,22656,20141017,4
accepted-answer,22656,20141017,1
accepted-answer,22656,20141017,3
accepted-answer,131872,20141017,3
accepted-answer,139985,20141017,2
accepted-answer,139985,20141017,4
accepted-answer,139985,20141017,2
accepted-answer,207421,20141017,1
accepted-answer,438154,20141017,6
accepted-answer,522444,20141017,2
accepted-answer,522444,20141017,0
accepted-answer,571407,20141017,2
accepted-answer,571407,20141017,1
accepted-answer,829571,20141017,0
accepted-answer,871026,20141017,3
accepted-answer,1103872,20141017,3
accepted-answer,1103872,20141017,3
accepted-answer,1221571,20141017,2
accepted-answer,1221571,20141017,8
accepted-answer,1221571,20141017,0
accepted-answer,1705598,20141017,7
accepted-answer,1707091,20141017,3
accepted-answer,1707091,20141017,1
accepted-answer,1707091,20141017,5
accepted-answer,1707091,20141017,3
accepted-answer,2422776,20141017,0
accepted-answer,2670892,20141017,3
accepted-answer,2711488,20141017,1
accepted-answer,2970947,20141017,1
accepted-answer,2970947,20141017,3
accepted-answer,2970947,20141017,6
accepted-answer,3182664,20141017,1
answer,22656,20141017,0
answer,131872,20141017,4
answer,139985,20141017,3
answer,207421,20141017,0
answer,207421,20141017,0
answer,207421,20141017,1
answer,207421,20141017,1
answer,256196,20141017,2
answer,260990,20141017,3
answer,335858,20141017,0
answer,438154,20141017,0
answer,438154,20141017,1
answer,522444,20141017,2
answer,984823,20141017,0
answer,984823,20141017,1
answer,984823,20141017,0
answer,992484,20141017,1
answer,1221571,20141017,0
answer,1221571,20141017,0
answer,1221571,20141017,0
answer,1221571,20141017,2
answer,1221571,20141017,0
answer,1221571,20141017,1
answer,1221571,20141017,6
answer,1705598,20141017,4
answer,2193767,20141017,0
answer,2193767,20141017,0
answer,2193767,20141017,1
answer,2422776,20141017,4
answer,2422776,20141017,0
answer,2464386,20141017,2
answer,2587435,20141017,0
answer,2670892,20141017,0
answer,2970947,20141017,1
answer,2970947,20141017,0
answer,2970947,20141017,0
answer,2970947,20141017,0
answer,2970947,20141017,0
answer,2970947,20141017,1
accepted-answer,131872,20141018,4
accepted-answer,139985,20141018,2
accepted-answer,438154,20141018,4
accepted-answer,438154,20141018,1
accepted-answer,522444,20141018,5
accepted-answer,571407,20141018,2
accepted-answer,573032,20141018,1
accepted-answer,573032,20141018,0
accepted-answer,992484,20141018,3
accepted-answer,992484,20141018,2
accepted-answer,1065197,20141018,1
accepted-answer,2189127,20141018,1
accepted-answer,2422776,20141018,0
accepted-answer,2422776,20141018,8
accepted-answer,2422776,20141018,1
accepted-answer,2422776,20141018,0
accepted-answer,2970947,20141018,7
accepted-answer,2970947,20141018,2
accepted-answer,2970947,20141018,1
accepted-answer,2970947,20141018,3
answer,139985,20141018,2
answer,139985,20141018,2
answer,139985,20141018,2
answer,207421,20141018,0
answer,207421,20141018,0
answer,438154,20141018,0
answer,522444,20141018,4
answer,522444,20141018,5
answer,522444,20141018,5
answer,522444,20141018,3
answer,522444,20141018,1
answer,571407,20141018,1
answer,984823,20141018,1
answer,1065197,20141018,1
answer,1221571,20141018,2
answer,1221571,20141018,1
answer,2189127,20141018,1
answer,2193767,20141018,0
answer,2422776,20141018,5
answer,2422776,20141018,1
answer,2587435,20141018,1
answer,2970947,20141018,1
answer,2970947,20141018,3
answer,2970947,20141018,1
answer,2970947,20141018,4
answer,2970947,20141018,8
accepted-answer,131872,20141019,2
accepted-answer,207421,20141019,1
accepted-answer,438154,20141019,3
accepted-answer,438154,20141019,1
accepted-answer,438154,20141019,1
accepted-answer,522444,20141019,1
accepted-answer,522444,20141019,2
accepted-answer,571407,20141019,1
accepted-answer,571407,20141019,1
accepted-answer,573032,20141019,1
accepted-answer,573032,20141019,1
accepted-answer,992484,20141019,3
accepted-answer,992484,20141019,3
accepted-answer,992484,20141019,1
accepted-answer,992484,20141019,2
accepted-answer,1221571,20141019,5
accepted-answer,1221571,20141019,1
accepted-answer,1221571,20141019,2
accepted-answer,1221571,20141019,7
accepted-answer,1393766,20141019,2
accepted-answer,2970947,20141019,0
accepted-answer,2970947,20141019,1
accepted-answer,2970947,20141019,3
accepted-answer,3182664,20141019,1
answer,131872,20141019,2
answer,131872,20141019,2
answer,131872,20141019,2
answer,139985,20141019,0
answer,139985,20141019,3
answer,139985,20141019,1
answer,139985,20141019,0
answer,207421,20141019,0
answer,207421,20141019,0
answer,256196,20141019,0
answer,256196,20141019,0
answer,438154,20141019,0
answer,522444,20141019,4
answer,522444,20141019,4
answer,522444,20141019,2
answer,522444,20141019,2
answer,571407,20141019,2
answer,573032,20141019,0
answer,573032,20141019,1
answer,573032,20141019,2
answer,871026,20141019,1
answer,992484,20141019,2
answer,992484,20141019,2
answer,1065197,20141019,1
answer,1103872,20141019,2
answer,1221571,20141019,3
answer,1221571,20141019,2
answer,1221571,20141019,4
answer,1221571,20141019,1
answer,1221571,20141019,0
answer,1221571,20141019,1
answer,1221571,20141019,1
answer,1393766,20141019,2
answer,1705598,20141019,0
answer,2193767,20141019,0
answer,2970947,20141019,3
answer,2970947,20141019,1
answer,2970947,20141019,0
answer,2970947,20141019,1
answer,2970947,20141019,0
answer,2970947,20141019,0
answer,3545273,20141019,0
answer,3545273,20141019,2
question,260990,20141019,10
accepted-answer,22656,20141020,1
accepted-answer,131872,20141020,3
accepted-answer,131872,20141020,4
accepted-answer,131872,20141020,0
accepted-answer,139985,20141020,1
accepted-answer,139985,20141020,0
accepted-answer,139985,20141020,5
